year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,composers,lyricists,lyrics,youtube_url
1992,dk,Denmark,Kenny & Lotte,Alt Det Som Ingen Ser,12.0,18.0,12.0,47.0,,,Carsten Warming,,"Min fyr ble' sur og han er gået hjem\nSå er du lis'som mig til fest alene?\nJeg kender ham, der' ingen dør på klem\nSå' du vel fri i nat sku' jeg mene\nHør sig mig, tror du, at jeg' en pige, der falder for enhver?\nDet vidste jeg, du ville si', så hvorfor bli'r vi egentlig her?\n\nNår alt det som ingen ser\nDet har ingen ondt af, næ, tak, jeg bli'r tilbage\nAlt det som ingen ved\nDet ka' ikke komme de andre ved, forstår du?\nJa, alt det som ingen ser\nDet har ingen ondt af, et frikvarter er OK\nHvis det' til kærlighed, og hvis det kun er os der ved besked\n\nHva' si'r du, syn's du bare vi ska' gå?\nGi' mig en grund til at vi ikk' sku' gør' det\nEt øjeblik, mens jeg ta'r frakken på\nDet' er om at turde, mens man tør det\nVi ta'r en vogn, mens der er en at få, uden at sanse tid og sted\nEr det ulovligt at satse på en times tid til kærlighed?\n\nNår alt det som ingen ser\nDet har ingen ondt af, som denne her affære\nAlt det som ingen ved\nDet ka' ikke komme de andre ved\n\nHva' gør vi nu hvis nogen ser os gå fra festen?\nJo, for resten\nJeg har et trick der ikk' blamer' os:\nVi er gået, for du har fået\nEn enkelt tår mer' end du sku' ha'\nJa, den er go' med dig\nNu finder jeg en dør at ta', så ingen ser vi er på vej\n\nFor alt det som ingen ser\nDet har ingen ondt af, som denne her affære\nAlt det som ingen ved\nDet ka' ikke komme de andre ved\nDu ved at alt det som ingen ser\nDet har ingen ondt af, et frikvarter er OK\nLynet ka' let slå ned, vi' kun et sekund fra kærlighed",https://youtube.com/watch?v=qmgcJmwJ0Nc
1992,yu,Yugoslavia,Extra Nena,Ljubim Te Pesmama,13.0,20.0,13.0,44.0,,,Radivoje Radivojević,Gale Janković,"Boga sam molila\nNeka mi snage da\nDa oprostim ti sve\nZaboravim što pre\nOne duge molitve\n\nJoš si na mojim usnama\nLjubim te pesmama\nSnovi umorni nas su čekali\nAli mi nismo zaspali\n\nZora je čaše dve razbila\nS' nama se ljubavi napila\nLepše je pevala od cigana\nO Bože, da li sam sve snajala\n\nJoš si na mojim usnama\nLjubim te pesmama\nSnovi umorni nas su čekali\nAli mi nismo zaspali\n\nZora je čaše dve razbila\nS' nama se ljubavi napila\nLepše je pevala od cigana\nO Bože, da li sam sve snajala\n\nZora je čaše dve razbila\nS' nama se ljubavi napila\nLepše je pevala od cigana\nO Bože, da li sam sve snajala",https://youtube.com/watch?v=ywrykDejDII
1992,es,Spain,Serafin,Todo Esto Es La Música,14.0,1.0,14.0,37.0,,,Alfredo Valbuena;Luis Miguélez,Luis Miguélez,"Solo una vez más, antes de marchar\nLejos hacia otro lugar\nTenemos que hablar por una vez más\nPara ver si podemos continuar\n\nEres mi obsesión, y sólo pido a Dios\nQue mañana te acuerdes de mí\nSolo una canción puede hablar de amor\nY contar las penas que hay en mi corazón\n\nTodo esto es la música que rodea tu cuerpo\nSolo este momento me llena de felicidad\nTodo esto es la música que llevo tan dentro de mí\nEl recuerdo, para ser sincero, es por ti\n\nPienso que fui yo la culpa\nPero tú te fuiste sin decir adiós\nSolo entre los dos, el odio y el amor\nExisten en nuestro corazón\n\nTodo esto es la música que rodea tu cuerpo\nSolo este momento me llena de felicidad\nTodo esto es la música que llevo tan dentro de mí\nEl recuerdo, para ser sincero (es por ti)\n\nTodo lo bueno y malo de la vida\nTiene sentido con la música\nMúsica es alegría, también melancolía\nPaz, armonía y sueños\nY el sabor de tus besos\n\nTodo esto es la música que rodea tu cuerpo\nSolo este momento me llena de felicidad\nTodo esto es la música que llevo tan dentro de mí\nEl recuerdo, para ser sincero, es por ti, es por ti",https://youtube.com/watch?v=X2gWIT3WUBY
1992,ch,Switzerland,Daisy Auvray,Mister Music Man,15.0,13.0,15.0,32.0,,,Gordon Dent,,"Comme je rêvais de pouvoir l'enlacer dans mes bras\nJ'ai demandé au chef d'orchestre à mi-voix:\n\nMister Music Man, voulez-vous me jouer un air doux?\nAvez-vous un slow rien que pour nous?\nJe rêve tellement de pouvoir le serrer dans mes bras\n\nMister Music Man, avez-vous une chanson d'autrefois\nQui le pousse à danser avec moi?\nMonsieur, soyez un amour, venez à mon secours\n\nC'est incroyable, je ne m'y attendais vraiment pas\nImpensable, lorsque je suis venue seule ce soir\n\nMister Music Man, voulez-vous me jouer un air doux?\nBaissez les lumières autour de nous\nEt laissez-nous le danser tendrement\nEt puis je vous en prie\nMonsieur, si vous êtes d'accord\nJouez-le encore et encore\n\nC'est incroyable, moi qui avais perdu tout espoir\nImpensable, lorsque je suis venue seule ce soir\n\nMister Music Man, voulez-vous me jouer un air doux?\nBaissez les lumières autour de nous\nEt laissez-nous le danser tendrement\nEt puis je vous en prie\nMonsieur, si vous êtes d'accord\nJouez-le encore et encore",https://youtube.com/watch?v=orAK7bpOg5I
1992,de,Germany,Wind,Träume Sind Für Alle Da,16.0,22.0,16.0,27.0,,,Ralph Siegel,Gunter Johansen,"Siehst du dort das junge Mädchen\nAuf dem Bahnsteig stehn?\nSie glaubt, einer von den Zügen\nWird in die Freiheit gehn\nUnd der Mann, der seinen Job verlor\nTräumt, dass er's allen zeigt\nWie Phönix aus der Asche steigt\n\nTräume sind für alle da\nGlaub daran und halt sie fest\nMit Herz, mit Leib und Seele\nMorgen ist ein neuer Tag\nKämpf um deine Träume\nDann werden sie auch wahr\n\nDort der Alte, der mal reich war\nSchläft heut unter Brücken ein\nEine Frau denkt an ein Kind\nUnd merkt nicht, dass sie weint\nDer Junge, der ganz einfach fortläuft\nMit unbekanntem Ziel\nSie alle haben Sehnsucht nach Gefühl\n\nTräume sind für alle da\nGlaub daran und halt sie fest\nMit Herz, mit Leib und Seele\nMorgen ist ein neuer Tag\nKämpf um deine Träume\nDann werden sie auch wahr\n\nEs ist niemals ganz zu spät, es ist niemals ganz vorbei\nManchmal kann ein Traum ein neuer Anfang sein\n\nTräume sind für alle da (Träume sind für alle da)\nGlaub daran und halt sie fest\nMit Herz, mit Leib und Seele\nMorgen ist ein neuer Tag (Morgen ist ein neuer Tag)\nKämpf um deine Träume\nDann werden sie auch wahr",https://youtube.com/watch?v=6py727DzyPQ
1992,pt,Portugal,Diná,Amor D'água Fresca,17.0,8.0,17.0,26.0,,,Ondina Veloso,Rosa Lobato de Faria,"Quando eu vi olhos de ameixa\nE a boca de amora silvestre\nTanto mel, tanto sol\nNessa tua madeixa perfil, sumarenta e agreste\n\nFoi a certeza que eras tu\nO meu doce de uva\nE noz sobre a mesa\nO amor de morango e caju\n\nPeguei, trinquei e meti-te na cesta\nRis e dás-me a volta à cabeça\nVem cá, tenho sede\nQuero o teu amor d'água fresca\n\nPeguei, trinquei e meti-te na cesta\nRis e dás-me a volta à cabeça\nVem cá, tenho sede\nQuero o teu amor d'água fresca, oh...\n\nTens na pele travo a laranja\nE no beijo três gomos de riso\nTanto mel, tanto sol, fruta, sumo, água fresca\nProvei e perdi o juízo\n\nFoi na manhã acesa em ti\nAbacate, abrunho\nE a pêra francesa, romã\nFramboesa, kiwi\n\nPeguei, trinquei e meti-te na cesta\nRis e dás-me a volta à cabeça\nVem cá, tenho sede\nQuero o teu amor d'água fresca\n\nPeguei, trinquei e meti-te na cesta\nRis e dás-me a volta à cabeça\nVem, vem, vem cá, tenho sede\nQuero o teu amor d'água fresca\n\nAh... foi na manhã acesa em ti\nAbacate, abrunho\nE a pêra francesa, romã\nFramboesa, kiwi\n\nPeguei, trinquei e meti-te na cesta\nRis e dás-me a volta à cabeça\nVem cá, tenho sede\nQuero o teu amor d'água fresca\n\nPeguei, trinquei e meti-te na cesta\nRis e dás-me a volta à cabeça\nVem cá, tenho sede\nQuero o teu amor d'água fresca\n\nPeguei, trinquei e meti-te na cesta",https://youtube.com/watch?v=cuBNPKqWJ8w
1992,no,Norway,Merethe Trøan,Visjoner,18.0,21.0,18.0,23.0,,,Robert Morley,Eva Jansen,"Visjoner fra en drøm gir refleksjoner og en bønn\nLa fremtiden bli vår\nVi høster bare det vi sår\nHva har vi så forstått av tiden som er gått?\nKan fortid bære fremtidens barn?\n\nEt sekel ebber ut, en ny tid banker på vår dør\nHar fremgang ført oss vill?\nFortidens ild har varme glør\nNaturen har fått sår, verdier står på spill\nNå ser vi alle feil fra i går\n\nMen håpet det er tent, det kan vel aldri bli for sent\nAt kunnskapen slår rot\nSom gir oss skapertrang og mot\nKultur, det er en arv til folket i vårt land\nDet er et speil av tidenes gang\n\nGi oss en soloppgang med barnelatter og sang\nVi elsker far og mor\nHar kjærlighet å gi til søster og bror\nGi oss en soloppgang og la vår drøm være sann\nSammen på håpets vei går vi hand i hand\n\nVi har kun denne jord, la morgendagen bli en venn\nVis nestekjærlighet\nSå får du ærlighet igjen\nLa liten og la stor få dele samme bord\nI vennskap som lever og gror\n\nGi oss en soloppgang med barnelatter og sang\nVi elsker far og mor\nHar kjærlighet å gi til søster og bror\nGi oss en soloppgang og la vår drøm være sann\nSammen på håpets vei går vi hand i hand\n\n(Gi oss en soloppgang med barnelatter og sang)\n(Vi elsker far og mor)\n(Har kjærlighet å gi til søster og bror)\nGi oss en soloppgang og la vår drøm være sann\nSammen på håpets vei går vi hand i hand",https://youtube.com/watch?v=qXwOpjX1Cu4
1992,tr,Turkey,Aylin Vatankos,Yaz Bitti,19.0,4.0,19.0,17.0,,,Aldoğan Şimşekyay,Aylin Uçanlar,"Seni yaşamak, sensiz olmamak, istiyorum\nDuyuyor musun beni?\nAynı dünyada, ayrı yollarda, yaşayamayız\nAnlıyor musun?\nSevmek zamanı, şimdi gel şimdi\n\nSeninle sensiz olmak zor\nYokluğun içimde bir kor\nHaydi yağmurlarla gel, ister günahlarinla gel\nİster fırtınalar estir\nGül de güller açsın ömrüme\nBen işte böyle beklerken, yaz bitti\n\nSeni yaşamak, sensiz olmamak, istiyorum\nAnlıyor musun?\nSevmek zamanı, şimdi gel şimdi\n\nSeninle sensiz olmak zor\nYokluğun içimde bir kor\nHaydi yağmurlarla gel, ister günahlarinla gel\nİster fırtınalar estir\nGül de güller açsın ömrüme\nBen işte böyle beklerken, yaz bitti\n\nSeninle sensiz olmak zor\nYokluğun içimde bir kor\nHaydi yağmurlarla gel, ister günahlarinla gel\nİster fırtınalar estir\nGül de güller açsın ömrüme\nBen işte böyle beklerken, yaz bitti",https://youtube.com/watch?v=22y0bFfvGrs
1992,be,Belgium,Morgane,Nous On Veut Des Violons,20.0,2.0,20.0,11.0,,,Claude Barzotti,Anne-Marie Gaspard,"En sweat, en pantalon, drôle de génération\nOn cache nos émotions sous la peau d'un blouson\nOui, mais sous l'apparence, mais derrière l'insouciance\nOn ne dit rien de nos blessures, ma génération assure\n\nEn rap et en funky, génération Gorby\nOn cache nos frissons sous des tonnes de béton\nMais cet air d'insouciance n'est rien qu'une apparence\nAu pays sans frontière, ma génération espère\n\nNous, on veut des violons et des statues de pierre\nMille ans de tradition, des sentiments dans l'air\nNous, on veut des violons, des oiseaux, des chimères\nEt des déclarations à ne plus toucher terre\nNous, on veut des violons\n\nNous, on n'a pas d'histoire, pas de passé, pas de mémoire\nMon cœur bat la chamade sous mon rire de parade\nJ'affiche l'indifférence, c'est rien qu'une apparence\nSous ses masques de couleur, ma génération a peur\n\nNous, on veut des violons et des statues de pierre\nMille ans de tradition, des sentiments dans l'air\nNous, on veut des violons, des oiseaux, des chimères\nEt des déclarations à ne plus toucher terre\nNous, on veut des violons\n\nNous, on veut des violons, on veut tout un orchestre\nEt puis des émotions, et puis des nuits d'ivresse\nNous, on veut des violons\n\nNous, on veut des violons et des statues de pierre\nMille ans de tradition, des sentiments dans l'air\nNous, on veut des violons, des oiseaux, des chimères\nEt des déclarations à ne plus toucher terre\nNous, on veut des violons\n\nNous, on veut des violons\nNous, on veut des violons\nNous, on veut des violons",https://youtube.com/watch?v=u60o-w4uSms
1992,lu,Luxembourg,Marion Welter and Kontinent,Sou Fräi,21.0,14.0,21.0,10.0,,,Ab van Goor;Jang Linster,,Wéi en Draach am Wand\nPabeierschëff um Himmel\nFaarweg Koplabunz\nUm bloen Trampolin\nWéi en Draach am Wand\nIwwer all Grenze fléien\n\nSou fräi wëll ech gin\nWéi Gedanke sin\n\nKuck dat Kand um Wee\nSou liicht säi Liewe spillen\nWa säi Laache kléngt\nGët an der Däischtert Liicht\nKuck dat Kand um Wee\nAus Dreem en Heem erfannen\n\nSou fräi wëll ech gin\nWéi Gedanke sin\n\nFléi mat mir an d'Sonn\nMir gräife no de Stären\n'T gët eng aner Welt\nWou mir eis all verstin\nFléi mat mir an d'Sonn\nIwwer on eege Grenzen\n\nSou fräi wëll ech gin\nWéi Gedanke sin,https://youtube.com/watch?v=QxvKroREYdk
1992,se,Sweden,Christer Björkman,I Morgon är En Annan Dag,22.0,7.0,22.0,9.0,,,Niklas Strömstedt,,"Det finns en flicka som jag går till ibland\nHon tycker om mig for jag gör vad jag kan\nI hennes tystnad finns så mycket jag vill veta\nSå jag stannar hela natten, fast vi är som eld och vatten\n\n(Kom) så länge hjärtat slår\n(Kom) så länge spänningen finns kvar\nI morgon är en annan dag\n(Kom) så länge solen ler\n(Kom) så länge lusten ger och tar\nSå fort när allt försvinner, i morgon är en annan dag\n\nHon målar tavlor som jag aldrig får se\nHon sjunger sånger när ingen sitter bredvid\nI hennes ögon finns en längtan efter mera\nSå jag stannar hela natten, fast vi är som eld och vatten\n\n(Kom) så länge hjärtat slår\n(Kom) så länge spänningen finns kvar\nI morgon är en annan dag\n(Kom) så länge solen ler\n(Kom) så länge lusten ger och tar\nSå fort när allt försvinner, i morgon är en annan dag\n\nTiden är som ett timglas i din hand\nDär sekunder och minuter blir till år\nJag vill ha allt det jag får\n\n(Kom) så länge hjärtat slår\n(Kom) så länge spänningen finns kvar\nI morgon är en annan dag\n(Kom) så länge solen ler\n(Kom) så länge lusten ger och tar\nSå fort när allt försvinner, i morgon är en annan dag\n\nI morgon är en annan dag",https://youtube.com/watch?v=ZQgr0aWeFmI
1992,fi,Finland,Pave,Yamma Yamma,23.0,12.0,23.0,4.0,,,Pave Maijanen,Hector,"(Yamma yamma yamma yamma yamma yamma yamma ya...)\n(Yamma yamma yamma yamma yamma yamma yamma ya...)\n\nSiitä aikaa on kun putkiradiota kuunneltiin\nAjatuksissamme tuota laatikkoa muunneltiin\n\nSen sisällä sata oli soittajaa\nNe oli pieniä, eikä niitä nähdä saa\nYammaillaan ja kuunnellaan saundeja vanhan radion\nSe soi kuin stadion vaikka niin snadi on\n\n(Yamma yamma yamma yamma yamma yamma yamma ya...)\n(Yamma yamma yamma yamma yamma yamma yamma ya...)\n\nKun lauloi radiossa Sinatra tai John Lennon\nNoissa tuokioissa siemeniä onnen on\nO o o...\n\n(Yamma yamma yamma yamma yamma yamma yamma ya...)\n(Yamma yamma yamma yamma yamma yamma...)\n\nSen sisällä sata oli soittajaa\nNe oli pieniä, eikä niitä nähdä saa\nYammaillaan ja kuunnellaan saundeja vanhan radion\nSe soi kuin stadion vaikka niin snadi on\n\n(Yamma yamma yamma yamma yamma yamma yamma ya...)\n(Yamma yamma yamma yamma yamma yamma yamma ya...)\n\n(Yamma yamma yamma yamma yamma yamma yamma ya...)\n(Yamma yamma yamma yamma yamma yamma yamma ya...)",https://youtube.com/watch?v=04wdmE1l20k
1993,ie,Ireland,Niamh Kavanagh,In Your Eyes,1.0,14.0,1.0,187.0,,,Jimmy Walsh,,"Showing no emotion, my feelings locked inside\nI made myself an island, trying to take my heart and hide\nI built a wall around me, afraid of letting go\nBut suddenly an open door I never saw before\n\nIn your eyes (Your eyes)\nI see the light leading me home again\nIt's heaven in your arms, my love\nMy heart is in your hands\n(Heaven in your arms)\nIn your eyes (Your eyes)\nSeems so right\nI see forever in your smile\nThis woman is a child again\n(In your eyes)\n\nLove's been building bridges between your heart and mine\nI'm safe here on my island, but I'm out on the edge this time\nI built a wall around me, thought I'd save myself the pain\nYour touch swept me away, now I'll never play it safe again\n\nIn your eyes (Your eyes)\nI see the light leading me home again\nIt's heaven in your arms, my love\nMy heart is in your hands\n(Heaven in your arms)\nIn your eyes (Your eyes)\nSeems so right\nI see forever in your smile\nThis woman is a child again\n\nI've never been this close\nHow do I know love will survive?\nI'm walking a tightrope\nHere, in your arms, I'm alive\n\nI'm in your eyes (Your eyes)\nI see the light\nI see forever in your smile\nThis woman is a child again\n\nI'm in your eyes (In your eyes)\n(I see the light leading me home again)\nI see the light, I see the light\n(It's heaven in your arms, my love)\n(My heart is in your hands)\nWhoa...\n(In your eyes, feels so right)\nI see forever in your smile\nThis woman is a child again\nWhen I look in your eyes",https://youtube.com/watch?v=ysLHYx0c80s
1993,gb,United Kingdom,Sonia,Better The Devil You Know,2.0,19.0,2.0,164.0,,,Dean Collinson;Red,,"(It's better the devil, devil)\n(Yeah, yeah, yeah...)\n(It's better the devil, devil)\n(Yeah, yeah, yeah...)\n\nBaby, don't do things that make me blue\nYou know my love is always true\nBaby, don't do things that make me cry\nI just can't seem to sleep at night\n\nYou know I love him every day\nIt breaks my heart when he goes away\n(Yeah, yeah, yeah...)\n\nBetter the devil you know than the devil you don't\nAha... aha...\nI'll give you my heart and my soul if you give me your love\nAha... aha...\nBetter the devil you know than the devil you don't\n\nI tell him that I love him most every day\nI'm out of my head, I don't know what to say\nHe never plays around like the other guys do\nHe's got the key to my heart and my love is true\n\nYou know I love him every day\nIt breaks my heart when he goes away\n(Yeah, yeah, yeah...)\n\nBetter the devil you know than the devil you don't\nAha... aha...\nI'll give you my heart and my soul if you give me your love\nAha... aha...\n\n(Oh no...) Don't tell me lies boy\n(Oh no...) Don't make me cry\n(Oh no...) Don't tell me lies boy\n(Oh no...) Don't say goodbye\nBetter the devil (better the devil)\nBetter the devil you know than the devil you don't\n\nYou know I love him every day\nIt breaks my heart when he goes away\n(Yeah, yeah, yeah...)\n\nBetter the devil you know than the devil you don't\nAha... aha...\nI'll give you my heart and my soul if you give me your love\nAha... aha...\n\n(Better the devil you know than the devil you don't)\nOh... (aha... aha...) oh yeah...\n(I'll give you my heart and my soul if you give me your love)\nBetter the devil (aha... aha...), better the devil\n\n(Better the devil you know than the devil you don't)\n(Aha... aha...) yeah...\n(I'll give you my heart and my soul if you give me your love)\nI'll give you my heart\n(Aha... aha...) Ooh baby...",https://youtube.com/watch?v=phQDUK0Nz2c
1993,ch,Switzerland,Annie Cotton,"Moi, Tout Simplement",3.0,4.0,3.0,148.0,,,Christophe Duc,Jean-Jacques Egli,"Vous, Messieurs, vendeurs de vent\nVous, les montreurs de chiens savants\nMagiciens, charmeurs de serpents\nPoudre aux yeux pour les enfants\nAu grand bal des rêves truqués\nLa où vos tréteaux sont plantés\nLes guitares ont beau jouer\nJe ne viendrai pas danser\n\nPas question de brûler mes ailes\nPas question de suivre vos pas\nJe n'ai pas le temps\nEt si demain la chance m'appelle\nAvant tout, je veux être moi\nMoi, tout simplement\n\nVous, Messieurs, faiseurs d'argent\nVous, les chercheurs de faux talents\nMarionnettes à faire semblant\nDisques d'or et chèques en blanc\nAu palais des mondanités\nLimousines et publicités\nTous vos flash ont beau crépiter\nJe n'irai pas m'afficher\n\nPas question de brûler mes ailes\nPas question de suivre vos pas\nJe n'ai pas le temps\nEt si demain la chance m'appelle\nAvant tout, je veux être moi\nMoi, tout simplement\n\nPas question de brûler mes ailes\nPas question de suivre vos pas\nJe n'ai pas le temps\nN'ai pas le temps\nEt si demain la chance m'appelle\nAvant tout, je veux être moi\nMoi, tout simplement\nTout simplement\n\nEt si demain la chance m'appelle\nAvant tout, je veux être moi\nMoi, tout simplement",https://youtube.com/watch?v=_VvuvHK8PTA
1993,fr,France,Patrick Fiori,Mama Corsica,4.0,12.0,4.0,121.0,,,François Valéry,,"Elle a toujours un peu de vin\nQuelques fruits, un peu de pain\nPour les amis qui ont faim\nMama Corsica\n\nElle a le cœur grand comme le ciel\nElle est sincère comme elle est belle\nMama Corsica\n\nElle est comme ses vieilles dames en noir\nQui portent en elles leur histoire\nMama Corsica\n\nIl paraît même que le Bon Dieu\nIl en était fou amoureux\nEn la dessinant de ses doigts\n\nMama Corsica, sta sera cantemu en corsu per te\nMama Corsica, au nom de l'amour et au nom de l'amitié\nMama Corsica, u mondu n'a occhji sta sera che per te\nMama Corsica, comme si le monde chantait en corse pour te saluer\n\nElle prie toujours pour ses garçons\nQuand ils sont loins de la maison\nMama Corsica\n\nElle sourit quand on pense à elle\nElle aime bien qu'on lui soit fidèle\nMama Corsica\n\nN'allez pas croire tout ce que l'on dit\nAu fond c'est elle qui nous unit\nMama Corsica\n\nTant mieux qu'il y ait des différences\nElle ne fait pas de préférence\nTous ses enfants ont le sang corse\n\nMama Corsica, sta sera cantemu en corsu per te\nMama Corsica, au nom de l'amour, ce soir c'est toi, la terre d'amitié\nMama Corsica, u mondu n'a occhji sta sera che per te\nMama Corsica, comme si le monde chantait en corse pour te saluer\n\nMama Corsica\nMama Corsica",https://youtube.com/watch?v=fseF8OrrlMY
1993,no,Norway,Silje Vige,Alle Mine Tankar,5.0,25.0,5.0,120.0,,,Bjørn-Erik Vige,,"Når eg treffe deg på gadå\nOg du stanse og smile dette underlige smil\nOg du står der og late som ingenting\nTør ikkje møda mitt blikk\nIngen må se det, bare du og eg vett det\n\nNår eg treffe deg om kvelden\nOg du ser på meg med dette underlege lys\nOg du stryge meg forsiktig\nØve hånnå når du går forbi\nIngen må se det, bare du og eg vett det\n\nAlle mine tankar, de flyr te deg\nAlle mine drømmar é åbne\nI alle mine rom ser eg bare deg\nDu ligge i mi seng og sove og sove\n\nNår du é blant dine venner\nOg din trillande latter smelte min hud\nOg du late som du aldri har sett meg\nDu é som en fjern og kjølig gud\nIngen må se det, bare du og eg vett det\n\nAlle mine tankar, de flyr te deg\nAlle mine drømmar é åbne\nI alle mine rom ser eg bare deg\nDu ligge i mi seng og sove og sove\n\nAlle mine tankar, de flyr te deg\nAlle mine drømmar é åbne\nI alle mine rom ser eg bare deg\nDu ligge i mi seng og sove og sove",https://youtube.com/watch?v=QrX98Kf1w-E
1993,nl,Netherlands,Ruth Jacott,Vrede,6.0,20.0,6.0,92.0,,,Eric van Tijn;Jochem Fluitsma,Henk Westbroek,"Zelfs de allerduurste auto kan niet zwemmen\nEn als het nat is, heeft ie moeite om te remmen\nDaarom is er met het asfalt iets gedaan\nWaardoor er nooit een druppel water op blijft staan\n\nWe weten allemaal dat goochelaars bedriegen\nEn dat geen mens waar ook ter wereld zelf kan vliegen\nDe ware reden dat het vliegtuig nu bestaat\nLigt in het feit dat zweven niet vanzelf gaat\n\nWe bouwen huizen om orkanen te weerstaan\nEn maken schepen om in elke storm te varen\nEr wordt gesleuteld aan een lamp die nooit kapot zal gaan\nHet wil alleen nog niet zo lukken om de vrede te bewaren\n(Te bewaren)\n\nElke nieuwe appelboom die wordt geboren\nHeeft van nature niet de oren om te horen\nMaar genetisch zullen wij hem dan wel leren\nOm smaak en kwaliteit te garanderen\n\nWe bouwen huizen om orkanen te weerstaan\nEn maken schepen om in elke storm te varen\nEr wordt gesleuteld aan een lamp die nooit kapot zal gaan\nHet wil alleen nog niet zo lukken om de vrede te bewaren\n\nAls geen brug te ver is\nKomt straks elke klok gelijk te staan\nAls geen weg te lang is\nWil straks geen mens een ander mens meer slaan\nWoh, oh...\n\nWe bouwen huizen om orkanen te weerstaan\nEn maken schepen om in elke storm te varen\nEr wordt gesleuteld aan een lamp die nooit kapot kan gaan\nHet wil alleen nog niet zo lukken om de vrede te bewaren",https://youtube.com/watch?v=UaO0kAI6LGY
1993,se,Sweden,Arvingarna,Eloïse,7.0,13.0,7.0,89.0,,,Lasse Holm,Gert Lengstrand,"Samlar mina tankar i ensamhet innan jag går ut\nTrodde jag va' smart när jag gjorde slut, ah...\nLängtar efter dig och nu står jag här utanför din dörr\nNär jag nu ringer på, öppnar du då\nEller vill du att jag ska gå?\nSå jag ber dig, kom ut till mig\n\nEloise, är vi mer än bara vänner?\nSå visa vad du känner och sen får känslorna bestämma\nEloise, även vindarna kan vända, för mig är du den enda\nVår kärlek den är värd ett högre pris, Eloise\n\nDet är inte lätt när man inte kan inse sina fel\nJag är som en boll i ett flipperspel, ah...\nLängtar efter dig och nu står jag här utanför din dörr\nNär jag nu ringer på, öppnar du då\nEller vill du att jag ska gå?\nSå jag ber dig, kom ut till mig\n\nWhoa... Eloise, är vi mer än bara vänner?\nSå visa vad du känner och sen får känslorna bestämma\nEloise, även vindarna kan vända, för mig är du den enda\nVår kärlek den är värd ett högre pris, Eloise\n\nJag väntar och hoppas och längtar, säg mig...\n\nEloise, även vindarna kan vända, för mig är du den enda\nVår kärlek den är värd ett högre pris, Eloise",https://youtube.com/watch?v=S6-su7rYvGc
1993,mt,Malta,William Mangion,This Time,8.0,8.0,8.0,69.0,,,William Mangion,,"Oo baby, when I'm alone with you, you show your love for me\nI beleived that our love was for real, but I knew it was too good to be true\n\nOh baby, baby, when I found out that you were foolin' around with my heart\nIt hurt so much, pain unexplained\nHow could you do it? - I thought I found love\n\nThis time I'm gonna stand on my own\nI said, now, baby, this time I won't be missin' you at all\nNo, no, now, baby, this time I'll be strong, I won't fall in love again\n\nYou thought I was usin' your love, wastin' all your time, that's where you were wrong\nOh baby, baby, when I found out that you went wrong with foolin' around with my little heart\nIt hurt so much, pain unexplained\nHow could you do it when I thought I found love?\n\nThis time I'm gonna stand on my own\nSaid, now, baby, this time I won't be missin' you at all\nNo, no, now, baby, baby, I'll be strong, I'll be strong, yeah\n(This time)\nThis time I won't be needin' your lovin' for me, baby\nBaby, babe, baby, I'm gettin' by\nThis time I'll be strong, I won't fall in love again",https://youtube.com/watch?v=ucRt4JsBOno
1993,gr,Greece,Kaiti Garbi,"Ellada, Hora Tou Fotos",9.0,6.0,9.0,64.0,,,Dimosthenis Stringlis,,"Ellatha, hora tu fotos, tu kosmu, arhi ke yirismos\nTopos pu thialexe o Theos, kati trehi, pera vrehi\nErhete thiskolos keros, ke su fonazi o uranos\nKatse skepsu, loyikepsu\n\nTi mia mas pezun, rok tin ali tsifteteli\nPethia tu Platona ke tu Aristoteli\nMas xeyelane me sekleti ke meraki\nPnevma athanato se troi to saraki\n\nTi mia mas pezun, rok tin ali tsifteteli\nPethia tu Platona ke tu Aristoteli\nMas xeyelane me sekleti ke meraki\nPnevma athanato se troi to saraki\n\nElatha, hora tu fotos, polemistis irinikos\nKan' alo ena vima bros, yia prohora irthe i ora\nIse tu kosmu to krasi, ki as mi to xeris ute esi\nKatse vres ta ke evga pes ta\n\nTi mia mas pezun, rok tin ali tsifteteli\nPethia tu Platona ke tu Aristoteli\nMas xeyelane me sekleti ke meraki\nPnevma athanato se troi to saraki\n\nTi mia mas pezun, rok tin ali tsifteteli\nPethia tu Platona ke tu Aristoteli\nMas xeyelane me sekleti ke meraki\nPnevma athanato se troi to saraki\n\nTi mia mas pezun, rok tin ali tsifteteli\nPethia tu Platona ke tu Aristoteli",https://youtube.com/watch?v=W6V9PLRTB3c
